country,year,v2x_regime,v2x_polyarchy,v2x_freexp_altinf,v2x_frassoc_thick,v2xcl_dmove,v2xcs_ccsi,v2x_corr,v2x_clphy,e_peaveduc,e_migdppc,e_wri_pa,confl
TGO,1977,0,0.083,0.103,0.048,0.747,0.12,0.715,0.169,1.814,1848,NA,0
TGO,1978,0,0.083,0.103,0.048,0.747,0.12,0.715,0.169,1.971,1989,NA,0
TGO,1979,0,0.083,0.103,0.048,0.747,0.12,0.715,0.169,2.129,2023,NA,0
TGO,1980,0,0.148,0.103,0.051,0.747,0.12,0.687,0.169,2.286,1847,NA,0
TGO,1981,0,0.153,0.103,0.051,0.747,0.12,0.682,0.169,2.394,1702,NA,0
TGO,1982,0,0.153,0.103,0.051,0.747,0.12,0.682,0.169,2.502,1660,NA,0
TGO,1983,0,0.153,0.103,0.051,0.747,0.12,0.682,0.169,2.61,1489,NA,0
TGO,1984,0,0.153,0.103,0.051,0.747,0.12,0.682,0.169,2.718,1405,NA,0
TGO,1985,0,0.153,0.103,0.052,0.747,0.12,0.682,0.169,2.826,1402,NA,0
TGO,1986,0,0.152,0.103,0.052,0.747,0.12,0.682,0.169,2.934,1414,NA,0
TGO,1987,0,0.153,0.103,0.052,0.747,0.12,0.682,0.169,3.042,1364,NA,0
TGO,1988,0,0.153,0.103,0.052,0.747,0.12,0.682,0.169,3.15,1389,NA,0
TGO,1989,0,0.153,0.103,0.052,0.747,0.12,0.682,0.169,3.258,1427,NA,0
TGO,1990,0,0.156,0.108,0.052,0.747,0.242,0.711,0.196,3.366,1450,11.257,0
TGO,1991,0,0.225,0.291,0.386,0.747,0.436,0.814,0.41,3.441,1342,11.257,0
TGO,1992,0,0.27,0.406,0.556,0.747,0.479,0.814,0.41,3.515,1288,11.257,0
TGO,1993,0,0.285,0.452,0.577,0.747,0.479,0.829,0.41,3.589,1069,11.257,0
TGO,1994,1,0.308,0.408,0.629,0.747,0.448,0.855,0.41,3.664,1195,11.257,0
TGO,1995,1,0.325,0.453,0.63,0.747,0.448,0.855,0.41,3.738,1157,11.257,0
TGO,1996,1,0.334,0.476,0.63,0.747,0.448,0.813,0.41,3.813,1324,11.257,0
TGO,1997,1,0.334,0.476,0.63,0.747,0.448,0.856,0.41,3.887,1384,11.257,0
TGO,1998,1,0.308,0.469,0.604,0.747,0.448,0.856,0.41,3.961,1185,11.257,0
TGO,1999,1,0.295,0.491,0.586,0.747,0.448,0.856,0.403,4.036,1262,11.257,0
TGO,2000,1,0.304,0.509,0.588,0.747,0.448,0.823,0.423,4.11,1160,11.257,0
TGO,2001,1,0.304,0.509,0.588,0.747,0.448,0.823,0.423,4.19,1131,11.257,NA
TGO,2002,1,0.299,0.489,0.587,0.747,0.448,0.823,0.423,4.269,1174,11.257,NA
TGO,2003,1,0.311,0.512,0.61,0.747,0.448,0.823,0.423,4.349,1103,11.257,NA
TGO,2004,1,0.309,0.512,0.627,0.747,0.452,0.823,0.423,4.429,1114,11.257,NA
TGO,2005,1,0.332,0.713,0.652,0.747,0.687,0.791,0.427,4.509,1121,11.257,NA
TGO,2006,1,0.353,0.803,0.699,0.851,0.693,0.771,0.543,4.588,1135,11.257,NA
TGO,2007,1,0.349,0.795,0.697,0.851,0.693,0.771,0.588,4.668,1125,11.257,NA
TGO,2008,1,0.491,0.809,0.693,0.851,0.693,0.771,0.588,4.748,1119,11.257,NA
TGO,2009,1,0.491,0.809,0.693,0.851,0.693,0.771,0.588,4.828,1190,11.257,NA
TGO,2010,1,0.422,0.769,0.7,0.851,0.735,0.784,0.556,4.907,1232,11.257,NA
TGO,2011,1,0.442,0.784,0.705,0.851,0.735,0.784,0.556,NA,1227,NA,NA
TGO,2012,1,0.425,0.736,0.705,0.851,0.735,0.784,0.556,NA,1240,NA,NA
TGO,2013,1,0.472,0.801,0.716,0.872,0.782,0.783,0.544,NA,1426,NA,NA
TGO,2014,2,0.524,0.801,0.767,0.871,0.782,0.783,0.555,NA,1443,NA,NA
TGO,2015,2,0.531,0.802,0.772,0.871,0.782,0.782,0.557,NA,1482,NA,NA
TGO,2016,2,0.534,0.802,0.774,0.871,0.782,0.782,0.618,NA,1515,NA,NA
TGO,2017,1,0.475,0.787,0.679,0.759,0.607,0.791,0.618,NA,NA,NA,NA
THA,1960,0,0.109,0.256,0.135,0.578,0.241,0.804,0.103,2.64,1368,NA,0
THA,1961,0,0.11,0.256,0.135,0.578,0.241,0.804,0.103,2.699,1392,NA,0
THA,1962,0,0.11,0.256,0.135,0.578,0.241,0.804,0.103,2.758,1479,NA,0
THA,1963,0,0.11,0.256,0.135,0.578,0.241,0.804,0.103,2.817,1542,NA,0
THA,1964,0,0.109,0.253,0.121,0.578,0.237,0.804,0.137,2.876,1595,NA,0
THA,1965,0,0.107,0.245,0.121,0.578,0.237,0.804,0.137,2.935,1675,NA,0
THA,1966,0,0.109,0.245,0.118,0.578,0.237,0.804,0.137,2.994,1845,NA,0
THA,1967,0,0.11,0.273,0.118,0.578,0.237,0.804,0.137,3.053,1971,NA,0
THA,1968,0,0.119,0.29,0.144,0.578,0.312,0.804,0.137,3.112,2124,NA,0
THA,1969,0,0.151,0.29,0.291,0.578,0.297,0.849,0.137,3.171,2218,NA,0
THA,1970,0,0.158,0.298,0.316,0.678,0.287,0.849,0.133,3.23,2251,NA,1
THA,1971,0,0.152,0.298,0.29,0.678,0.265,0.804,0.133,3.313,2294,NA,1
THA,1972,0,0.114,0.268,0.126,0.678,0.244,0.849,0.137,3.396,2329,NA,1
THA,1973,0,0.126,0.301,0.213,0.678,0.364,0.849,0.141,3.479,2465,NA,1
THA,1974,0,0.167,0.392,0.457,0.678,0.57,0.849,0.229,3.562,2490,NA,0
THA,1975,1,0.211,0.392,0.565,0.678,0.57,0.849,0.229,3.645,2569,NA,0
THA,1976,1,0.259,0.342,0.524,0.678,0.55,0.804,0.184,3.728,2720,NA,0
THA,1977,0,0.178,0.341,0.168,0.678,0.308,0.804,0.152,3.811,2954,NA,0
THA,1978,0,0.127,0.349,0.173,0.678,0.305,0.849,0.152,3.894,3160,NA,0
THA,1979,0,0.14,0.349,0.187,0.678,0.305,0.85,0.152,3.977,3257,NA,0
THA,1980,1,0.247,0.499,0.332,0.759,0.443,0.842,0.407,4.06,3327,NA,0
THA,1981,1,0.277,0.523,0.392,0.759,0.482,0.842,0.407,4.312,3454,NA,0
THA,1982,1,0.311,0.522,0.55,0.759,0.523,0.842,0.407,4.564,3536,NA,0
THA,1983,1,0.339,0.551,0.579,0.759,0.523,0.842,0.439,4.816,3669,NA,0
THA,1984,1,0.35,0.569,0.591,0.759,0.523,0.842,0.459,5.068,3794,NA,0
THA,1985,1,0.351,0.573,0.591,0.759,0.523,0.842,0.459,5.32,3881,NA,0
THA,1986,1,0.349,0.573,0.59,0.759,0.523,0.842,0.459,5.572,3906,NA,0
THA,1987,1,0.338,0.571,0.576,0.759,0.523,0.841,0.459,5.824,4182,NA,0
THA,1988,1,0.353,0.587,0.593,0.759,0.573,0.815,0.459,6.076,4611,NA,0
THA,1989,1,0.374,0.602,0.665,0.759,0.573,0.816,0.459,6.328,4991,NA,0
THA,1990,1,0.381,0.598,0.694,0.759,0.573,0.816,0.498,6.58,5384,14.715,0
THA,1991,0,0.217,0.562,0.504,0.759,0.497,0.818,0.396,6.683,5713,15.68,0
THA,1992,1,0.255,0.634,0.506,0.759,0.583,0.806,0.237,6.786,6206,15.886,0
THA,1993,0,0.214,0.709,0.682,0.759,0.721,0.806,0.677,6.889,6657,15.93,0
THA,1994,0,0.232,0.724,0.682,0.759,0.721,0.806,0.677,6.992,7167,16.491,0
THA,1995,1,0.264,0.724,0.733,0.759,0.721,0.806,0.677,7.095,7967,16.874,0
THA,1996,1,0.417,0.724,0.784,0.759,0.721,0.806,0.677,7.198,8572,17.329,0
THA,1997,2,0.524,0.73,0.789,0.878,0.721,0.761,0.677,7.301,7805,17.529,0
THA,1998,2,0.523,0.693,0.844,0.878,0.81,0.765,0.674,7.404,6557,18.139,0
THA,1999,2,0.506,0.693,0.844,0.878,0.81,0.765,0.676,7.507,6713,19.177,0
THA,2000,2,0.518,0.669,0.861,0.878,0.81,0.731,0.676,7.61,6921,19.922,0
THA,2001,2,0.562,0.669,0.865,0.878,0.81,0.731,0.605,7.64,7120,20.087,NA
THA,2002,2,0.554,0.669,0.844,0.878,0.763,0.729,0.558,7.67,7586,20.09,NA
THA,2003,2,0.55,0.669,0.837,0.878,0.771,0.733,0.558,7.7,8309,20.09,NA
THA,2004,2,0.554,0.669,0.826,0.878,0.746,0.733,0.458,7.73,8898,20.09,NA
THA,2005,2,0.522,0.646,0.826,0.878,0.747,0.733,0.5,7.76,9584,20.09,NA
THA,2006,0,0.258,0.606,0.693,0.831,0.675,0.742,0.457,7.79,10184,20.09,NA
THA,2007,0,0.181,0.563,0.379,0.849,0.687,0.738,0.455,7.82,10835,20.09,NA
THA,2008,1,0.423,0.6,0.662,0.849,0.689,0.736,0.46,7.85,11392,20.09,NA
THA,2009,1,0.427,0.603,0.654,0.849,0.658,0.74,0.46,7.88,11168,20.09,NA
THA,2010,1,0.416,0.595,0.644,0.849,0.578,0.733,0.398,7.91,12586,20.09,NA
THA,2011,1,0.47,0.657,0.663,0.849,0.701,0.73,0.479,NA,13318,NA,NA
THA,2012,2,0.547,0.672,0.826,0.849,0.783,0.71,0.583,NA,14467,NA,NA
THA,2013,1,0.428,0.563,0.627,0.876,0.647,0.669,0.407,NA,13895,NA,NA
THA,2014,0,0.191,0.235,0.469,0.778,0.348,0.782,0.275,NA,13587,NA,NA
THA,2015,0,0.158,0.232,0.184,0.739,0.312,0.766,0.222,NA,13938,NA,NA
THA,2016,0,0.145,0.241,0.123,0.717,0.448,0.808,0.238,NA,14341,NA,NA
THA,2017,0,0.142,0.24,0.097,0.713,0.329,0.804,0.192,NA,NA,NA,NA
TJK,1990,1,0.282,0.467,0.216,0.797,0.347,0.596,0.525,9.604,5071,NA,NA
TJK,1991,1,0.323,0.638,0.274,0.797,0.516,0.686,0.525,9.596,4831,NA,NA
TJK,1992,1,0.342,0.626,0.369,0.569,0.278,0.802,0.245,9.588,2324,4.137,1
TJK,1993,1,0.232,0.086,0.297,0.569,0.165,0.815,0.245,9.58,2142,4.137,1
TJK,1994,1,0.205,0.072,0.18,0.569,0.166,0.815,0.245,9.572,1427,4.137,1
TJK,1995,1,0.175,0.09,0.194,0.621,0.159,0.801,0.319,9.564,1406,4.137,1
TJK,1996,1,0.178,0.085,0.214,0.621,0.188,0.83,0.319,9.556,1303,4.137,1
TJK,1997,1,0.179,0.098,0.221,0.621,0.242,0.83,0.319,9.548,1603,4.137,1
TJK,1998,1,0.201,0.203,0.275,0.692,0.417,0.847,0.362,9.54,1408,4.137,0
TJK,1999,1,0.214,0.242,0.314,0.692,0.417,0.851,0.362,9.532,1251,4.137,0
TJK,2000,1,0.236,0.298,0.381,0.609,0.509,0.926,0.448,9.524,1273,4.137,0
TJK,2001,1,0.261,0.389,0.405,0.609,0.509,0.926,0.458,9.507,1391,4.137,NA
TJK,2002,1,0.27,0.42,0.405,0.609,0.509,0.932,0.458,9.49,1462,4.137,NA
TJK,2003,1,0.258,0.451,0.398,0.609,0.504,0.936,0.458,9.472,1738,4.137,NA
TJK,2004,1,0.259,0.414,0.384,0.609,0.436,0.936,0.468,9.455,1965,4.137,NA
TJK,2005,1,0.247,0.348,0.389,0.609,0.4,0.936,0.468,9.438,2064,4.137,NA
TJK,2006,1,0.233,0.333,0.338,0.609,0.4,0.941,0.468,9.421,2282,4.137,NA
TJK,2007,1,0.243,0.341,0.335,0.609,0.384,0.945,0.444,9.404,2359,4.137,NA
TJK,2008,1,0.241,0.338,0.332,0.609,0.384,0.945,0.467,9.387,2759,4.137,NA
TJK,2009,1,0.234,0.34,0.329,0.609,0.384,0.945,0.491,9.37,2594,4.137,NA
TJK,2010,1,0.231,0.339,0.316,0.596,0.372,0.945,0.482,9.352,2893,4.137,NA
TJK,2011,1,0.228,0.335,0.283,0.596,0.345,0.945,0.502,NA,3111,NA,NA
TJK,2012,1,0.226,0.329,0.281,0.596,0.363,0.945,0.442,NA,3212,NA,NA
TJK,2013,1,0.219,0.27,0.281,0.622,0.325,0.955,0.405,NA,3297,NA,NA
TJK,2014,1,0.208,0.268,0.275,0.622,0.316,0.955,0.405,NA,3226,NA,NA
TJK,2015,1,0.201,0.229,0.274,0.622,0.32,0.955,0.368,NA,3365,NA,NA
TJK,2016,1,0.179,0.217,0.135,0.55,0.138,0.931,0.138,NA,3544,NA,NA
TJK,2017,1,0.176,0.167,0.154,0.634,0.15,0.935,0.22,NA,NA,NA,NA
TKM,1990,NA,NA,0.192,0.081,0.308,0.159,0.85,0.325,NA,5938,NA,NA
TKM,1991,0,0.186,0.174,0.081,0.308,0.159,0.907,0.325,NA,5487,NA,NA
TKM,1992,0,0.171,0.123,0.077,0.198,0.159,0.905,0.284,NA,4615,2.986,0
TKM,1993,0,0.158,0.088,0.059,0.198,0.099,0.905,0.284,NA,5074,2.986,0
TKM,1994,0,0.155,0.073,0.059,0.198,0.099,0.905,0.284,NA,3509,2.986,0
TKM,1995,0,0.155,0.068,0.054,0.198,0.099,0.905,0.284,NA,3024,2.986,0
TKM,1996,0,0.155,0.068,0.054,0.198,0.099,0.905,0.284,NA,2859,2.986,0
TKM,1997,0,0.147,0.024,0.043,0.174,0.05,0.905,0.104,NA,2985,2.986,0
TKM,1998,0,0.147,0.024,0.042,0.174,0.05,0.905,0.104,NA,3186,2.986,0
TKM,1999,0,0.148,0.024,0.042,0.174,0.05,0.905,0.104,NA,3332,2.986,0
TKM,2000,0,0.145,0.019,0.049,0.174,0.054,0.905,0.104,NA,4089,2.986,0
TKM,2001,0,0.146,0.019,0.048,0.174,0.053,0.905,0.104,NA,4457,2.986,NA
TKM,2002,0,0.146,0.019,0.048,0.174,0.053,0.905,0.104,NA,5363,2.986,NA
TKM,2003,0,0.144,0.019,0.038,0.174,0.043,0.905,0.104,NA,6408,2.986,NA
TKM,2004,0,0.144,0.019,0.038,0.174,0.043,0.905,0.104,NA,7368,2.986,NA
TKM,2005,0,0.144,0.019,0.04,0.128,0.043,0.905,0.104,NA,8840,2.986,NA
TKM,2006,0,0.141,0.019,0.04,0.128,0.043,0.903,0.124,NA,9423,2.986,NA
TKM,2007,0,0.081,0.021,0.039,0.13,0.046,0.905,0.184,NA,10069,2.986,NA
TKM,2008,1,0.147,0.021,0.05,0.148,0.066,0.913,0.184,NA,10487,2.986,NA
TKM,2009,1,0.145,0.02,0.045,0.148,0.055,0.926,0.167,NA,15900,2.986,NA
TKM,2010,1,0.145,0.02,0.037,0.148,0.037,0.925,0.167,NA,16391,2.986,NA
TKM,2011,1,0.146,0.017,0.048,0.148,0.037,0.937,0.165,NA,16518,NA,NA
TKM,2012,0,0.152,0.017,0.049,0.148,0.037,0.946,0.181,NA,17120,NA,NA
TKM,2013,0,0.153,0.031,0.055,0.153,0.038,0.942,0.226,NA,18918,NA,NA
TKM,2014,0,0.149,0.034,0.056,0.153,0.038,0.939,0.232,NA,20203,NA,NA
TKM,2015,0,0.149,0.031,0.056,0.153,0.038,0.939,0.232,NA,21262,NA,NA
TKM,2016,0,0.147,0.033,0.056,0.153,0.038,0.939,0.237,NA,22328,NA,NA
TKM,2017,0,0.151,0.034,0.058,0.361,0.059,0.884,0.306,NA,NA,NA,NA
TLS,1960,0,0.022,0.064,0.098,0.11,0.113,NA,0.301,NA,NA,NA,NA
TLS,1961,0,0.022,0.064,0.098,0.11,0.113,NA,0.301,NA,NA,NA,NA
TLS,1962,0,0.022,0.064,0.098,0.11,0.113,NA,0.301,NA,NA,NA,NA
TLS,1963,0,0.022,0.064,0.098,0.11,0.113,NA,0.301,NA,NA,NA,NA
TLS,1964,0,0.022,0.064,0.098,0.11,0.113,NA,0.301,NA,NA,NA,NA
TLS,1965,0,0.022,0.064,0.098,0.11,0.113,NA,0.301,NA,NA,NA,NA
TLS,1966,0,0.022,0.064,0.098,0.11,0.113,NA,0.301,NA,NA,NA,NA
TLS,1967,0,0.022,0.064,0.098,0.11,0.113,NA,0.301,NA,NA,NA,NA
TLS,1968,0,0.022,0.064,0.098,0.11,0.113,NA,0.301,NA,NA,NA,NA
TLS,1969,0,0.022,0.064,0.098,0.11,0.113,NA,0.301,NA,NA,NA,NA
TLS,1970,0,0.022,0.064,0.098,0.11,0.113,NA,0.301,NA,NA,NA,NA
TLS,1971,0,0.022,0.064,0.098,0.11,0.113,NA,0.301,NA,NA,NA,NA
TLS,1972,0,0.022,0.064,0.098,0.11,0.113,NA,0.301,NA,NA,NA,NA
TLS,1973,0,0.051,0.086,0.112,0.11,0.113,NA,0.301,NA,NA,NA,NA
TLS,1974,0,0.06,0.141,0.095,0.11,0.056,NA,0.326,NA,NA,NA,NA
TLS,1975,0,0.073,0.14,0.217,0.036,0.282,NA,0.323,NA,NA,NA,NA
TLS,1976,0,0.05,0.075,0.056,0.018,0.04,NA,0.094,NA,NA,NA,NA
TLS,1977,0,0.079,0.062,0.056,0.018,0.04,NA,0.094,NA,NA,NA,NA
TLS,1978,0,0.079,0.062,0.056,0.018,0.04,NA,0.094,NA,NA,NA,NA
TLS,1979,0,0.079,0.062,0.056,0.018,0.04,NA,0.094,NA,NA,NA,NA
TLS,1980,0,0.079,0.062,0.056,0.018,0.04,NA,0.094,NA,NA,NA,NA
TLS,1981,0,0.079,0.062,0.056,0.018,0.04,NA,0.094,NA,NA,NA,NA
TLS,1982,0,0.079,0.062,0.056,0.018,0.04,NA,0.094,NA,NA,NA,NA
TLS,1983,0,0.079,0.062,0.056,0.018,0.04,NA,0.094,NA,NA,NA,NA
TLS,1984,0,0.079,0.062,0.056,0.018,0.04,NA,0.094,NA,NA,NA,NA
TLS,1985,0,0.079,0.062,0.056,0.018,0.04,NA,0.094,NA,NA,NA,NA
TLS,1986,0,0.079,0.062,0.056,0.018,0.04,NA,0.094,NA,NA,NA,NA
TLS,1987,0,0.079,0.062,0.056,0.018,0.04,NA,0.094,NA,NA,NA,NA
TLS,1988,0,0.079,0.062,0.056,0.018,0.04,NA,0.094,NA,NA,NA,NA
TLS,1989,0,0.079,0.062,0.056,0.073,0.04,NA,0.094,NA,NA,NA,NA
TLS,1990,0,0.08,0.07,0.056,0.072,0.04,NA,0.094,NA,NA,NA,NA
TLS,1991,0,0.08,0.07,0.056,0.072,0.04,NA,0.094,NA,NA,NA,NA
TLS,1992,0,0.08,0.07,0.056,0.072,0.04,NA,0.094,NA,NA,NA,NA
TLS,1993,0,0.08,0.07,0.056,0.072,0.04,NA,0.094,NA,NA,NA,NA
TLS,1994,0,0.08,0.07,0.056,0.072,0.04,NA,0.094,NA,NA,NA,NA
TLS,1995,0,0.08,0.07,0.056,0.072,0.04,NA,0.146,NA,NA,NA,NA
TLS,1996,0,0.08,0.07,0.056,0.072,0.04,NA,0.146,NA,NA,NA,NA
TLS,1997,0,0.08,0.07,0.056,0.072,0.04,NA,0.146,NA,NA,NA,NA
TLS,1998,0,0.093,0.132,0.099,0.072,0.245,NA,0.146,NA,NA,NA,NA
TLS,1999,0,0.095,0.141,0.099,0.183,0.245,NA,0.237,NA,NA,NA,NA
TLS,2000,0,0.229,0.914,0.461,0.765,0.818,NA,0.95,NA,NA,NA,NA
TLS,2001,1,0.301,0.914,0.485,0.765,0.841,0.277,0.95,NA,NA,NA,NA
TLS,2002,2,0.503,0.906,0.517,0.765,0.841,0.433,0.95,NA,NA,5.112,NA
TLS,2003,2,0.559,0.832,0.763,0.765,0.841,0.433,0.906,NA,NA,5.112,NA
TLS,2004,2,0.559,0.832,0.763,0.765,0.841,0.433,0.906,NA,NA,5.112,NA
TLS,2005,2,0.583,0.832,0.795,0.765,0.841,0.342,0.906,NA,NA,5.112,NA
TLS,2006,2,0.588,0.826,0.795,0.765,0.841,0.342,0.9,NA,NA,5.112,NA
TLS,2007,2,0.64,0.83,0.828,0.772,0.877,0.342,0.922,NA,NA,6.05,NA
TLS,2008,2,0.682,0.825,0.856,0.783,0.877,0.342,0.911,NA,NA,6.05,NA
TLS,2009,2,0.657,0.82,0.856,0.817,0.877,0.35,0.943,NA,NA,6.05,NA
TLS,2010,2,0.669,0.835,0.842,0.824,0.877,0.35,0.937,NA,NA,6.05,NA
TLS,2011,2,0.669,0.835,0.849,0.824,0.876,0.35,0.937,NA,NA,NA,NA
TLS,2012,2,0.679,0.836,0.854,0.824,0.876,0.35,0.937,NA,NA,NA,NA
TLS,2013,2,0.656,0.841,0.845,0.824,0.876,0.356,0.937,NA,NA,NA,NA
TLS,2014,2,0.658,0.836,0.829,0.788,0.824,0.381,0.901,NA,NA,NA,NA
TLS,2015,2,0.657,0.866,0.803,0.673,0.708,0.382,0.884,NA,NA,NA,NA
TLS,2016,2,0.663,0.807,0.833,0.778,0.739,0.382,0.923,NA,NA,NA,NA
TLS,2017,2,0.715,0.777,0.842,0.783,0.798,0.494,0.898,NA,NA,NA,NA
TTO,1960,2,0.506,0.619,0.764,0.726,0.524,0.148,0.879,6.564,7773,NA,NA
TTO,1961,2,0.506,0.657,0.764,0.726,0.483,0.148,0.879,6.622,7956,NA,NA
TTO,1962,2,0.561,0.743,0.775,0.758,0.63,0.186,0.908,6.68,7714,NA,0
TTO,1963,2,0.575,0.773,0.789,0.758,0.641,0.187,0.908,6.739,8582,NA,0
TTO,1964,2,0.581,0.776,0.789,0.758,0.641,0.187,0.908,6.797,8648,NA,0
TTO,1965,2,0.571,0.782,0.789,0.758,0.641,0.187,0.908,6.855,8463,NA,0
TTO,1966,2,0.571,0.776,0.789,0.758,0.641,0.187,0.908,6.913,8710,NA,0
TTO,1967,2,0.596,0.776,0.789,0.758,0.641,0.187,0.908,6.971,9135,NA,0
TTO,1968,2,0.596,0.786,0.789,0.758,0.641,0.187,0.908,7.029,9750,NA,0
TTO,1969,2,0.587,0.785,0.789,0.758,0.641,0.187,0.908,7.087,10406,NA,0
TTO,1970,3,0.6,0.798,0.796,0.801,0.688,0.184,0.908,7.146,10628,NA,0
TTO,1971,3,0.586,0.803,0.774,0.801,0.688,0.199,0.908,7.262,10158,NA,0
TTO,1972,3,0.581,0.813,0.761,0.801,0.688,0.212,0.908,7.378,11696,NA,0
TTO,1973,3,0.585,0.813,0.761,0.801,0.688,0.212,0.908,7.494,11855,NA,0
TTO,1974,3,0.585,0.813,0.761,0.801,0.688,0.212,0.908,7.611,13130,NA,0
TTO,1975,3,0.575,0.806,0.761,0.801,0.688,0.212,0.908,7.727,13077,NA,0
TTO,1976,3,0.593,0.807,0.773,0.801,0.746,0.165,0.908,7.843,14366,NA,0
TTO,1977,3,0.671,0.813,0.894,0.801,0.867,0.154,0.908,7.96,14381,NA,0
TTO,1978,3,0.69,0.813,0.894,0.801,0.867,0.154,0.908,8.076,15692,NA,0
TTO,1979,3,0.69,0.813,0.894,0.801,0.867,0.154,0.908,8.192,16665,NA,0
TTO,1980,3,0.696,0.837,0.894,0.801,0.871,0.154,0.901,8.308,17614,NA,0
TTO,1981,3,0.702,0.861,0.893,0.801,0.849,0.154,0.901,8.377,17899,NA,0
TTO,1982,3,0.705,0.83,0.885,0.801,0.849,0.155,0.901,8.445,15972,NA,0
TTO,1983,3,0.705,0.83,0.885,0.801,0.849,0.155,0.901,8.513,14175,NA,0
TTO,1984,3,0.705,0.83,0.885,0.801,0.849,0.155,0.901,8.581,14461,NA,0
TTO,1985,3,0.715,0.835,0.885,0.801,0.849,0.155,0.901,8.649,14081,NA,0
TTO,1986,3,0.716,0.856,0.885,0.801,0.857,0.155,0.901,8.717,12122,NA,0
TTO,1987,3,0.761,0.869,0.889,0.801,0.877,0.155,0.901,8.785,10628,NA,0
TTO,1988,3,0.761,0.869,0.889,0.801,0.877,0.155,0.901,8.853,9762,NA,0
TTO,1989,3,0.761,0.869,0.889,0.801,0.877,0.155,0.901,8.921,9015,NA,0
TTO,1990,3,0.758,0.86,0.887,0.801,0.895,0.189,0.901,8.989,9392,30.463,0
TTO,1991,3,0.763,0.868,0.887,0.801,0.928,0.189,0.901,9.026,8389,30.463,0
TTO,1992,3,0.783,0.881,0.899,0.801,0.928,0.189,0.901,9.064,9606,30.945,0
TTO,1993,3,0.783,0.881,0.899,0.801,0.928,0.189,0.901,9.102,8421,31.231,0
TTO,1994,3,0.782,0.881,0.899,0.801,0.928,0.189,0.901,9.139,7952,31.231,0
TTO,1995,3,0.785,0.88,0.898,0.801,0.928,0.197,0.901,9.177,8213,31.231,0
TTO,1996,3,0.78,0.879,0.897,0.801,0.928,0.197,0.901,9.214,7943,31.231,0
TTO,1997,3,0.775,0.876,0.898,0.801,0.93,0.197,0.901,9.252,8173,31.231,0
TTO,1998,3,0.775,0.876,0.898,0.801,0.93,0.197,0.901,9.289,8342,31.238,0
TTO,1999,3,0.775,0.876,0.898,0.801,0.93,0.197,0.901,9.327,10058,31.238,0
TTO,2000,3,0.771,0.88,0.898,0.801,0.924,0.197,0.901,9.364,12674,31.238,0
TTO,2001,3,0.743,0.874,0.894,0.801,0.924,0.197,0.901,9.383,11702,31.238,NA
TTO,2002,3,0.762,0.874,0.894,0.801,0.924,0.182,0.901,9.402,12411,31.238,NA
TTO,2003,3,0.78,0.882,0.894,0.801,0.924,0.182,0.901,9.42,16095,31.238,NA
TTO,2004,3,0.773,0.882,0.901,0.801,0.925,0.182,0.901,9.439,17943,31.238,NA
TTO,2005,3,0.771,0.885,0.901,0.801,0.925,0.182,0.901,9.458,21837,31.238,NA
TTO,2006,3,0.771,0.885,0.901,0.801,0.925,0.182,0.901,9.476,25330,31.238,NA
TTO,2007,3,0.765,0.875,0.901,0.801,0.925,0.182,0.901,9.495,27979,31.238,NA
TTO,2008,3,0.745,0.874,0.899,0.801,0.925,0.182,0.901,9.514,32994,31.238,NA
TTO,2009,3,0.745,0.876,0.899,0.801,0.925,0.189,0.901,9.532,22910,31.238,NA
TTO,2010,3,0.771,0.883,0.9,0.801,0.924,0.199,0.911,9.551,25687,31.238,NA
TTO,2011,3,0.783,0.88,0.896,0.801,0.924,0.199,0.911,NA,29745,NA,NA
TTO,2012,3,0.783,0.88,0.896,0.801,0.924,0.199,0.911,NA,30351,NA,NA
TTO,2013,3,0.754,0.833,0.877,0.816,0.899,0.162,0.931,NA,31166,NA,NA
TTO,2014,3,0.746,0.831,0.877,0.816,0.899,0.162,0.931,NA,31032,NA,NA
TTO,2015,3,0.749,0.84,0.875,0.816,0.899,0.162,0.931,NA,30892,NA,NA
TTO,2016,3,0.739,0.836,0.888,0.816,0.899,0.12,0.931,NA,29358,NA,NA
TTO,2017,3,0.758,0.863,0.885,0.809,0.872,0.134,0.9,NA,NA,NA,NA
TUN,1960,0,0.198,0.263,0.177,0.719,0.194,0.502,0.345,0.98,1950,NA,0
TUN,1961,0,0.199,0.263,0.169,0.719,0.194,0.502,0.345,1.063,2085,NA,0
TUN,1962,0,0.2,0.263,0.164,0.719,0.201,0.502,0.429,1.146,2003,NA,0
TUN,1963,0,0.196,0.263,0.157,0.719,0.201,0.502,0.451,1.229,2259,NA,0
TUN,1964,0,0.196,0.263,0.158,0.719,0.196,0.502,0.517,1.312,2308,NA,0
TUN,1965,0,0.196,0.263,0.156,0.719,0.196,0.502,0.517,1.395,2400,NA,0
TUN,1966,0,0.196,0.263,0.156,0.719,0.196,0.502,0.517,1.478,2402,NA,0
TUN,1967,0,0.193,0.257,0.165,0.719,0.206,0.502,0.517,1.561,2331,NA,0
TUN,1968,0,0.196,0.259,0.167,0.719,0.206,0.502,0.517,1.644,2520,NA,0
TUN,1969,0,0.195,0.259,0.165,0.719,0.206,0.508,0.517,1.727,2556,NA,0
TUN,1970,0,0.192,0.259,0.159,0.719,0.206,0.521,0.517,1.81,2653,NA,0
